stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
761015768,,Tvedt,,60.8699800,11.0102060,,,0,
761015770,,Vinjusvea,,60.9072990,10.8760740,,,0,
761015771,,Vindju,,60.8924290,10.7431180,,,0,
761015772,,Grefsheimvegen,,60.7835390,10.9373870,,,0,
761015773,,Hovda,,60.9340400,10.7077630,,,0,
761015776,,Grindereng,,60.8253590,11.3475320,,,0,
761015777,,Løten kirke,,60.8258510,11.3181710,,,0,
761015778,,Segla bru,,60.8338620,11.3527940,,,0,
761015779,,Årsbakk,,60.8385580,11.3364830,,,0,
761015780,,Løten ungdomsskole,,60.8191380,11.3385060,,,0,
761015781,,Karudvegen,,60.8257680,11.3493830,,,0,
761015782,,Østvang skole,,60.8240810,11.3526820,,,0,
761015783,,Bergkrysset,,60.8150020,11.3510400,,,0,
761015784,,Tingberg,,60.8168140,11.3434860,,,0,
761015785,,Kilde,,60.8184780,11.3445820,,,0,
761015788,,Ådalsbruk stasjon,,60.7969320,11.3091510,,,0,
761015789,,Parken Ådalsbruk,,60.7871820,11.3260150,,,0,
761015790,,Idrettsplassen Ådalsbruk,,60.7878610,11.3330460,,,0,
761015791,,Smiuvegen,,60.7939570,11.3081830,,,0,
761015792,,Ådalsbruk skole,,60.7878230,11.3283580,,,0,
761015793,,Nyhuset,,60.7896730,11.3044390,,,0,
761015794,,Myklegard,,60.8483390,11.3667080,,,0,
761015795,,Balke,,60.8277660,11.2760320,,,0,
761015796,,Brunlaug,,60.8278770,11.2879070,,,0,
761015797,,Ebru,,60.8640480,11.4192960,,,0,
761015798,,Grøholt,,60.8330960,11.3251360,,,0,
761015799,,Husom,,60.8555680,11.3892290,,,0,
761015800,,Jevnaker,,60.8279570,11.2685030,,,0,
761015801,,Strandgrinda,,60.8403820,11.3528860,,,0,
761015802,,Krogsti,,60.8443910,11.3541750,,,0,
761015803,,Tobru,,60.8731160,11.4414650,,,0,
761015804,,Torvestad,,60.8513530,11.3762100,,,0,
761015805,,Engemoen,,60.8856050,11.3147650,,,0,
761015806,,Jønsrud,,60.8698620,11.3722990,,,0,
761015807,,Vestli,,60.8328130,11.2965580,,,0,
761015808,,Gjerlaug,,60.8395200,11.2915740,,,0,
761015809,,Morthov,,60.8465690,11.2932380,,,0,
761015810,,Halsteinshov,,60.8546450,11.2968000,,,0,
761015811,,Reksla,,60.8572240,11.2998760,,,0,
761015812,,Tomte,,60.8633420,11.3023790,,,0,
761015813,,Ringnes,,60.8683470,11.3048760,,,0,
761015814,,Myki,,60.8741800,11.3068810,,,0,
761015815,,Rekstad,,60.8798290,11.3110490,,,0,
761015816,,Brevad,,60.8837850,11.3218210,,,0,
761015817,,Kverneng,,60.8782350,11.3265400,,,0,
761015818,,Holmenbrua,,60.8732220,11.3321080,,,0,
761015819,,Grylling,,60.8684160,11.3285520,,,0,
761015820,,Rydland,,60.8681830,11.3419640,,,0,
761015821,,Sandbakken,,60.8677790,11.3554920,,,0,
761015822,,Dammen,,60.8741110,11.3742170,,,0,
761015823,,Stenbergkrysset,,60.8782650,11.3729410,,,0,
761015824,,Rom,,60.8847470,11.3727410,,,0,
761015826,,Løvlia,,60.8900220,11.3598600,,,0,
761015827,,Rødmoen,,60.8830030,11.3631560,,,0,
761015828,,Mustadenga,,60.8631860,11.3658540,,,0,
761015829,,Kjøs,,60.8572390,11.3617320,,,0,
761015830,,Målerstua,,60.8493960,11.3583170,,,0,
761015835,,Jønsrud skole,,60.8686710,11.3660210,,,0,
761015836,,Petersborg,,60.8929820,11.3737030,,,0,
761015837,,Hørsand,,60.7899930,11.2730020,,,0,
761015838,,Bekkelund,,60.7967260,11.3759470,,,0,
761015841,,Bergumfeltet,,60.8093190,11.3499980,,,0,
761015842,,Bessebykrysset,,60.8065870,11.2977300,,,0,
761015843,,Olastua,,60.8057790,11.2992900,,,0,
761015844,,Bjørnstad,,60.8278160,11.3838830,,,0,
761015845,,Postkassene,,60.8189430,11.3809600,,,0,
761015847,,Elgvegen,,60.8307380,11.2998500,,,0,
761015848,,Brenneriroa,,60.8276900,11.3041750,,,0,
761015852,,Fjælgård,,60.7914730,11.2900510,,,0,
761015853,,Enge,,60.8116460,11.3612020,,,0,
761015854,,Lillehov,,60.8132480,11.3569800,,,0,
761015855,,Finstad,,60.8059690,11.3299150,,,0,
761015856,,Rosenlund,,60.8027950,11.3278650,,,0,
761015857,,Flagstad,,60.8092610,11.3843970,,,0,
761015858,,Haukstad bru,,60.7960050,11.2712590,,,0,
761015859,,Haukstad,,60.7957530,11.2761670,,,0,
761015860,,Furahøgda,,60.7999340,11.2869600,,,0,
761015862,,Holen,,60.7984770,11.3781350,,,0,
761015863,,Hommelstad,,60.8131410,11.3379570,,,0,
761015864,,Høgvold,,60.7983090,11.4487800,,,0,
761015868,,Kjernsholen,,60.7700610,11.5401420,,,0,
761015870,,Klevbakken Handel,,60.7872730,11.3213170,,,0,
761015871,,Brovoll,,60.7884980,11.3469660,,,0,
761015873,,Korslund sag,,60.7981830,11.4286060,,,0,
761015874,,Liven gård,,60.8319130,11.3864880,,,0,
761015876,,Millom,,60.7744330,11.5344640,,,0,
761015879,,Ommang,,60.8023340,11.3052560,,,0,
761015880,,Hedemarken frisk.,,60.8018340,11.3051280,,,0,
761015881,,Oset,,60.7889330,11.4791200,,,0,
761015882,,Veideborg,,60.7818830,11.4799170,,,0,
761015883,,Rokoenga,,60.7765690,11.4802410,,,0,
761015884,,Roko,,60.7715380,11.4842410,,,0,
761015885,,Rokoskogen,,60.7867280,11.4896070,,,0,
761015886,,Rosetporten,,60.8360480,11.3873670,,,0,
761015888,,Sagen,,60.7802510,11.5265270,,,0,
761015889,,Sandaker,,60.7964780,11.4596140,,,0,
761015890,,Sandbakken,,60.7991180,11.4340630,,,0,
761015892,,Skjervetangen,,60.7966960,11.3455800,,,0,
761015893,,Skjervekrysset,,60.7997930,11.3451270,,,0,
761015894,,Rennebrua,,60.7640530,11.5451760,,,0,
761015895,,Bakken øvre,,60.7586980,11.5551610,,,0,
761015896,,Solås,,60.7575260,11.5573630,,,0,
761015897,,Solbergrampa,,60.7547870,11.5642670,,,0,
761015898,,Engen,,60.7488440,11.5734830,,,0,
761015899,,Kalvehuset,,60.7431260,11.5793570,,,0,
761015900,,Hanakne,,60.7411650,11.5846670,,,0,
761015901,,Olahuset,,60.7397920,11.5924650,,,0,
761015902,,Storsveen,,60.7683680,11.4812410,,,0,
761015903,,Nordsveen,,60.7548680,11.5011060,,,0,
761015904,,Nøkleby,,60.7466700,11.5080480,,,0,
761015905,,Fjellberg,,60.7398830,11.5043800,,,0,
761015907,,Engesveen,,60.7374730,11.4872400,,,0,
761015908,,Øyetunga,,60.7379070,11.4837690,,,0,
761015909,,Oppegårdstuen,,60.7412800,11.4762130,,,0,
761015910,,Damvegen,,60.7429080,11.4736960,,,0,
761015912,,Dalen,,60.7406730,11.5055070,,,0,
761015914,,Oppegård,,60.7385980,11.4957670,,,0,
761015916,,Slettmoen,,60.8300670,11.3148340,,,0,
761015917,,Solbakken,,60.7938040,11.3526100,,,0,
761015918,,Stabberud,,60.8447950,11.3792940,,,0,
761015919,,Stubberud,,60.8021130,11.3967880,,,0,
761015920,,Tangnes,,60.8260650,11.3707830,,,0,
761015921,,Østnes,,60.8277170,11.3805460,,,0,
761015922,,Tofsrud,,60.7959750,11.2661670,,,0,
761015923,,Trømnes,,60.7953190,11.3672040,,,0,
761015924,,Vea,,60.8040160,11.3849070,,,0,
761015925,,Færgen,,60.8065340,11.3765270,,,0,
761015926,,Vealund,,60.8007430,11.3840020,,,0,
761015927,,Ingstad,,60.7997280,11.3793490,,,0,
761015930,,Ånestad bru,,60.8461420,11.3583540,,,0,
761015932,,Birkelymoen,,60.8016320,11.2428530,,,0,
761015933,,Birkely,,60.7995000,11.2525380,,,0,
761015934,,Hov midtre,,60.8244860,11.3641170,,,0,
761015935,,Lersveen,,60.8461230,11.3733180,,,0,
761015936,,Østreng,,60.8395270,11.3844980,,,0,
761015937,,Gata,,60.6846200,11.3447770,,,0,
761015938,,Sykehjemmet,,60.6943930,11.3304460,,,0,
761015940,,Gata nord,,60.6878170,11.3423530,,,0,
761015941,,Korsbakken,,60.7115520,11.2906830,,,0,
761015942,,Malungen,,60.5778310,11.5026310,,,0,
761015946,,Støa,,60.6529770,11.3974070,,,0,
761015947,,Sjøli,,60.6546900,11.3916600,,,0,
761015949,,Tangen sk.,,60.6162530,11.2599780,,,0,
761015950,,Hovsgrinda,,60.6137730,11.2742790,,,0,
761015951,,Korsgård,,60.7288250,11.2395520,,,0,
761015952,,Hanstad,,60.6359100,11.1917160,,,0,
761015953,,Tangen,,60.6179920,11.2664420,,,0,
761015956,,Åsbygda,,60.7394870,11.3687410,,,0,
761015957,,Åsvang,,60.7188610,11.3504270,,,0,
761015958,,Bratlien,,60.7143710,11.3467250,,,0,
761015959,,Jølstad,,60.7164310,11.3547590,,,0,
761015960,,Ottestad krk.,,60.7580870,11.1462470,,,0,
761015962,,Gubberud,,60.7605820,11.1027580,,,0,
761015964,,Ottestad prestegård,,60.7622030,11.1371580,,,0,
761015965,,Ottestad sentral,,60.7641600,11.1326260,,,0,
761015966,,Romedal sentrum,,60.7361600,11.2928590,,,0,
761015967,,Romedal u.sk.,,60.7317500,11.2933690,,,0,
761015970,,Romedal Brænderi,,60.7339780,11.2647290,,,0,
761015971,,Brynsåsen,,60.7363740,11.3008360,,,0,
761015972,,Dal,,60.7353360,11.2395830,,,0,
761015973,,Romedal rv. 3,,60.7314070,11.2940050,,,0,
761015974,,Sørum,,60.6921620,11.1305120,,,0,
761015975,,Usthøgda,,60.7206570,11.2001660,,,0,
761015976,,Solgård,,60.7857590,11.1457640,,,0,
761015978,,Bjørkholsbakken,,60.7404100,11.3375630,,,0,
761015979,,Solheim,,60.6979220,11.1816640,,,0,
761015980,,Stange sykehjem,,60.7165030,11.1834930,,,0,
761015982,,Frisholm,,60.6976850,11.1934650,,,0,
761015983,,Navneberget,,60.7160640,11.2075520,,,0,
761015984,,Smedstad,,60.7438960,11.1993530,,,0,
761015986,,Tokstadtunet,,60.7749820,11.1007630,,,0,
761015987,,Stange rådhus,,60.7161060,11.1912020,,,0,
761015988,,Ottestad stasjon,,60.7469410,11.1350240,,,0,
761015989,,Stange skysstasjon,,60.7174840,11.1949070,,,0,
761015990,,Stange ungdomsskole,,60.7182850,11.1887460,,,0,
761015991,,Stange vgs.,,60.7153630,11.2026090,,,0,
761015995,,Høgåstorvet,,60.7064130,11.3853310,,,0,
761015996,,Kjonerud,,60.7825810,11.1103730,,,0,
761015998,,Breidablikk,,60.7741200,11.1161530,,,0,
761015999,,Kvilavegen,,60.7748600,11.1203890,,,0,
761016000,,Hobergvegen,,60.7754550,11.1248360,,,0,
761016001,,Linjevegen 38,,60.7798190,11.1255470,,,0,
761016002,,Åkershagan,,60.7837180,11.1202950,,,0,
761016005,,Bessa,,60.7716750,11.1202150,,,0,
761016006,,Hagavegen,,60.7803270,11.1131820,,,0,
761016007,,Statsminister Otto Blehrs veg,,60.7782250,11.1160560,,,0,
761016008,,Hoberg skole,,60.7714160,11.1349630,,,0,
761016009,,Bekkelaget,,60.7844620,11.1061970,,,0,
761016010,,Ilevegen,,60.7839160,11.1231180,,,0,
761016011,,Rosevegen,,60.7827030,11.1238460,,,0,
761016012,,Lyngvegen,,60.7760160,11.1285100,,,0,
761016013,,Jørgen Jensens veg,,60.7834130,11.1141570,,,0,
761016015,,Amundrud,,60.6742900,11.3647340,,,0,
761016016,,Brubakken,,60.6497230,11.3911270,,,0,
761016017,,Hagenhytta,,60.6374050,11.4162580,,,0,
761016018,,Bundtjern,,60.5881460,11.4730600,,,0,
761016019,,Egerom,,60.7004510,11.3265060,,,0,
761016020,,Vallset skole,,60.6809960,11.3414180,,,0,
761016021,,Tomter,,60.6990780,11.3353300,,,0,
761016022,,Gammelgrinda,,60.6724780,11.3706790,,,0,
761016023,,Nordseth,,60.6649250,11.3827910,,,0,
761016024,,Olsen,,60.6678350,11.3782460,,,0,
761016025,,Rognstad,,60.6606600,11.3882950,,,0,
761016026,,Stormorken,,60.6697350,11.3739010,,,0,
761016030,,Haraset,,60.6622890,11.3865490,,,0,
761016031,,Harasjøen,,60.6025470,11.4622860,,,0,
761016032,,Hosmestad,,60.7453310,11.1682400,,,0,
761016033,,Lillevold,,60.7420390,11.1767870,,,0,
761016035,,Lunde,,60.7239760,11.1905280,,,0,
761016036,,Muset,,60.7063060,11.3120830,,,0,
761016037,,Nesten,,60.7304880,11.1873580,,,0,
761016038,,Nygård,,60.7240600,11.2479300,,,0,
761016039,,Optjernstøen,,60.6305270,11.4363510,,,0,
761016040,,Rasen,,60.5503960,11.5103970,,,0,
761016041,,Mattisdammen,,60.5173680,11.5112100,,,0,
761016042,,Rasensjøen,,60.5218730,11.5100830,,,0,
761016043,,Reinsvoll,,60.7239040,11.2576560,,,0,
761016044,,Sjøenden,,60.6145020,11.4642390,,,0,
761016045,,Skjelvenga,,60.7346230,11.1832920,,,0,
761016046,,Tomropvika,,60.6364060,11.4187260,,,0,
761016047,,Uthuskrysset,,60.7236480,11.2334150,,,0,
761016048,,Vevlakrysset,,60.7529830,11.1582020,,,0,
761016049,,Tønseth,,60.7695730,11.1276600,,,0,
761016050,,Sæterbakken,,60.6669270,11.3498230,,,0,
761016052,,Bryhnisvea,,60.7220920,11.2670460,,,0,
761016053,,Bryhnitjernet,,60.7169340,11.2762530,,,0,
761016054,,Stange krk.,,60.7101630,11.1381920,,,0,
761016056,,Finstad,,60.7217750,11.2114280,,,0,
761016058,,Breidablikk skole,,60.7773550,11.2415790,,,0,
761016059,,Kvitbrua,,60.7727580,11.2210190,,,0,
761016060,,Sande,,60.7644200,11.2141260,,,0,
761016062,,Ilseng,,60.7758900,11.2216220,,,0,
761016065,,Arneberget,,60.7575260,11.1892910,,,0,
761016066,,Arneberg,,60.7567290,11.2115760,,,0,
761016067,,Arnsveen,,60.6426580,11.2198310,,,0,
761016068,,Arstad skole,,60.7713280,11.1132330,,,0,
761016069,,Basterudkrysset,,60.7702900,11.1637740,,,0,
761016070,,Bergli,,60.7623750,11.2993940,,,0,
761016071,,Billitt,,60.6981770,11.1609760,,,0,
761016072,,Bjertingstad,,60.6490590,11.3401050,,,0,
761016073,,Bjørnholvegen,,60.7738720,11.2302790,,,0,
761016074,,Bjørnstad,,60.6551280,11.3454500,,,0,
761016075,,Bratvoldsengen,,60.7318120,11.3096070,,,0,
761016077,,Bronken,,60.7658620,11.2755900,,,0,
761016079,,Bruvoll,,60.7583850,11.0851760,,,0,
761016082,,Solvin sk.,,60.7334980,11.2602750,,,0,
761016083,,Ekeberg,,60.6507450,11.1902720,,,0,
761016084,,Ellingrud,,60.6385540,11.3043380,,,0,
761016085,,Søndre Elton,,60.7324300,11.1188550,,,0,
761016086,,Nordre Elton,,60.7472800,11.1215050,,,0,
761016087,,Engelberg,,60.7283820,11.3154130,,,0,
761016088,,Fagerhaug,,60.6557430,11.3043580,,,0,
761016089,,Filsetkrysset,,60.7225190,11.3302110,,,0,
761016090,,Fjellberg,,60.6096190,11.2834160,,,0,
761016091,,Fjetre,,60.7617800,11.0845160,,,0,
761016092,,Foss,,60.6630100,11.3504900,,,0,
761016093,,Fredheim,,60.6776280,11.2947350,,,0,
761016094,,Haug,,60.7458000,11.2763520,,,0,
761016095,,Fredsvold,,60.7437520,11.2863910,,,0,
761016096,,Frenning,,60.7556690,11.2354210,,,0,
761016097,,Frenningsmoen,,60.7197000,11.2951690,,,0,
761016098,,Frydenlund,,60.6330600,11.2320440,,,0,
761016099,,Furulund,,60.6222990,11.2925380,,,0,
761016100,,Furuset,,60.7303010,11.3619560,,,0,
761016101,,Domstad,,60.7262080,11.3569970,,,0,
761016102,,Gaustad gård,,60.7579190,11.2614060,,,0,
761016104,,Grimerud,,60.7402110,11.1355870,,,0,
761016105,,Grylling,,60.6605800,11.3032210,,,0,
761016106,,Grønstad,,60.7042660,11.1843110,,,0,
761016107,,Knutsens verksted,,60.7719230,11.2661570,,,0,
761016108,,Harstadkrysset,,60.7652740,11.2642370,,,0,
761016109,,Haugli,,60.7864300,11.1378170,,,0,
761016110,,Hegsvold,,60.7520030,11.1026740,,,0,
761016111,,Hemstad,,60.6986120,11.1314520,,,0,
761016114,,Hekneby,,60.7118720,11.3672390,,,0,
761016115,,Snekkersveen,,60.6659240,11.2065520,,,0,
761016116,,Hellum,,60.6708070,11.2034990,,,0,
761016117,,Herkestad,,60.7413790,11.1111890,,,0,
761016118,,Herredsvang,,60.7514800,11.2661830,,,0,
761016119,,Romedal prestegård,,60.7508660,11.2578620,,,0,
761016120,,Hjermstad,,60.7010570,11.1626910,,,0,
761016121,,Holakrysset,,60.7643470,11.1552760,,,0,
761016122,,Hornekrysset,,60.7673680,11.2160560,,,0,
761016123,,Hornsveen,,60.6918300,11.2905810,,,0,
761016124,,Husekrysset,,60.7530780,11.2804650,,,0,
761016125,,Huse,,60.7045020,11.2054580,,,0,
761016126,,Galgumkrysset,,60.7321590,11.2511930,,,0,
761016127,,Hørsand gård,,60.7829130,11.2731440,,,0,
761016128,,Hørsand bru,,60.7804760,11.2724190,,,0,
761016129,,Hågenrud,,60.6733930,11.2976730,,,0,
761016130,,Hågenrud sk.,,60.6693990,11.2999890,,,0,
761016131,,Ile,,60.6928790,11.1430710,,,0,
761016133,,Jynge,,60.7716750,11.0865540,,,0,
761016134,,Jønsberg vgs.,,60.7516780,11.2067330,,,0,
761016135,,Karstenstua,,60.7422450,11.2390740,,,0,
761016136,,Kjeverud sk.,,60.7474020,11.1092360,,,0,
761016138,,Korslund,,60.7144810,11.1315500,,,0,
761016139,,Lillebo,,60.7756460,11.1472010,,,0,
761016140,,Lund,,60.7072530,11.1677990,,,0,
761016141,,Lundby,,60.6189920,11.2593840,,,0,
761016142,,Løken gård,,60.7615360,11.2632210,,,0,
761016143,,Løkenhagen,,60.7755660,11.2679020,,,0,
761016144,,Løvbakken,,60.7552910,11.1776300,,,0,
761016145,,Utsikten,,60.7072910,11.3474730,,,0,
761016147,,Mosebekken,,60.6287310,11.2379790,,,0,
761016148,,Nedre Kåterud,,60.7870560,11.1301240,,,0,
761016149,,Nordby,,60.7767030,11.0900210,,,0,
761016150,,Hjørnet,,60.6360050,11.3325570,,,0,
761016151,,Nordstad,,60.6409530,11.3374140,,,0,
761016152,,HIAS,,60.7669530,11.0845390,,,0,
761016154,,Nordsveen Sandvika,,60.7693330,11.0856860,,,0,
761016156,,Nymoen,,60.6834680,11.2935750,,,0,
761016157,,Nødsle,,60.6884690,11.1951830,,,0,
761016158,,Nøkleholm,,60.6989100,11.2073650,,,0,
761016159,,Nøttestadkrysset,,60.7451930,11.1097880,,,0,
761016160,,Onsum,,60.7222060,11.1254240,,,0,
761016162,,Vestli,,60.7171710,11.1290150,,,0,
761016163,,Osvold,,60.7118230,11.1523800,,,0,
761016164,,Oustad,,60.6566200,11.2070860,,,0,
761016165,,Rekstad,,60.7040020,11.1290600,,,0,
761016166,,Rognerud,,60.7574960,11.1035840,,,0,
761016167,,Rosenlund,,60.7734570,11.2444290,,,0,
761016168,,Røhne,,60.7525600,11.2494110,,,0,
761016169,,Røhnekorset,,60.6936760,11.2049900,,,0,
761016170,,Sakslund,,60.7284430,11.1261660,,,0,
761016171,,Nybrua,,60.7847400,11.1526230,,,0,
761016172,,Sanderudkrysset,,60.7840120,11.1525740,,,0,
761016173,,Todderud,,60.7771640,11.1601590,,,0,
761016174,,Sanderud sykehus,,60.7824290,11.1595400,,,0,
761016177,,Nordheimsvingen,,60.7798120,11.0998130,,,0,
761016188,,Ideal Wasa,,60.7777750,11.0939660,,,0,
761016190,,Skolevegen 28,,60.7728390,11.1063350,,,0,
761016191,,Steinerskolen (Stange),,60.7770230,11.1022930,,,0,
761016192,,Sjøsveen,,60.6256710,11.3106940,,,0,
761016193,,Tangen Trevare,,60.6029970,11.2942380,,,0,
761016194,,Neptun,,60.5947150,11.2910930,,,0,
761016195,,Skavbakken,,60.6326790,11.2986330,,,0,
761016196,,Skogen,,60.6358760,11.2275390,,,0,
761016197,,Skårås,,60.7009510,11.3421180,,,0,
761016198,,Slagsvold,,60.7680890,11.2495250,,,0,
761016199,,Slettvold,,60.6519390,11.3414850,,,0,
761016200,,Solbakken,,60.6244430,11.2472430,,,0,
761016201,,Solstad,,60.7113530,11.1884770,,,0,
761016202,,Standerholen,,60.7044070,11.2929050,,,0,
761016203,,Stendalen,,60.6462710,11.2164390,,,0,
761016207,,Sørholte sk.,,60.6798170,11.1973400,,,0,
761016208,,Sålerud,,60.7641330,11.1069940,,,0,
761016209,,Såstad,,60.6929280,11.1576940,,,0,
761016210,,Teige,,60.6982840,11.2918460,,,0,
761016211,,Tofastrud,,60.7240260,11.3242310,,,0,
761016213,,Vardebakken,,60.7517780,11.3102350,,,0,
761016214,,Vardeberg,,60.6244810,11.2065340,,,0,
761016215,,A. Veen,,60.7110750,11.1452730,,,0,
761016216,,Veiberg,,60.7770880,11.2393010,,,0,
761016217,,Venholen,,60.7356190,11.2808960,,,0,
761016218,,Vestad,,60.7151450,11.1747470,,,0,
761016219,,Viberg,,60.6646350,11.3039310,,,0,
761016220,,Vie,,60.7545470,11.1718720,,,0,
761016222,,Østby,,60.7562100,11.2217100,,,0,
761016223,,Refsal,,60.7107470,11.3311180,,,0,
761016224,,Øvre Kåterud,,60.7762990,11.1339840,,,0,
761016225,,Åsen Handel,,60.7090150,11.3764870,,,0,
761016227,,Sæther,,60.7461200,11.3310230,,,0,
761016228,,Sørbryn,,60.7726290,11.2932230,,,0,
761016229,,Bryn mølle,,60.7827760,11.2981920,,,0,
761016230,,Mellombryn,,60.7775120,11.2946000,,,0,
761016231,,Nordbryn,,60.7813800,11.2967330,,,0,
761016232,,Bryhn Handel,,60.7646480,11.2867960,,,0,
761016233,,Tanndalsvegen,,60.7740900,11.1542590,,,0,
761016234,,Bakkerudfeltet,,60.7801320,11.1548300,,,0,
761016235,,Dromsrud,,60.6432460,11.1908060,,,0,
761016237,,Austvatn,,60.3788300,11.6917900,,,0,
761016239,,Pilterud,,60.3742640,11.7099910,,,0,
761016240,,Berg,,60.3777730,11.7061820,,,0,
761016241,,Myra idrettsplass,,60.3841630,11.6813760,,,0,
761016242,,Bruvoll,,60.4400290,11.5019290,,,0,
761016243,,Holt/Oppi,,60.4355770,11.5093840,,,0,
761016244,,Knapper,,60.4687580,11.6220480,,,0,
761016245,,Loppetorget,,60.4320490,11.6110930,,,0,
761016246,,Bergstubrua,,60.4651220,11.6404770,,,0,
761016247,,Bergsødegård,,60.4521480,11.6360760,,,0,
761016248,,Vonheim,,60.4313580,11.6248320,,,0,
761016249,,Nordby,,60.4040490,11.6596590,,,0,
761016251,,Holtgård,,60.4835820,11.6150710,,,0,
761016252,,Bekkevold Knapper,,60.4695470,11.6360870,,,0,
761016253,,Knapper skole,,60.4707450,11.6314160,,,0,
761016254,,Skyrud,,60.4903680,11.6162740,,,0,
761016255,,Løkker,,60.4031450,11.4869120,,,0,
761016256,,Per Føsker,,60.4167250,11.4899470,,,0,
761016258,,Sand,,60.3922080,11.5409340,,,0,
761016259,,Bunes,,60.3895300,11.6060330,,,0,
761016260,,Sand bru,,60.3904500,11.5381280,,,0,
761016261,,Rescon,,60.4023590,11.5428150,,,0,
761016262,,Sand sentralskole,,60.3909110,11.5349510,,,0,
761016263,,Dammen Sand,,60.4062000,11.5467470,,,0,
761016264,,Grønnerud,,60.3743400,11.5484310,,,0,
761016265,,Høgbråten,,60.3981480,11.5422510,,,0,
761016266,,Vik,,60.3862500,11.5420300,,,0,
761016269,,Mo kirke,,60.4277880,11.6371930,,,0,
761016270,,Brustad,,60.4352990,11.6371650,,,0,
761016271,,Ødegården,,60.4554940,11.6370940,,,0,
761016272,,Garstad,,60.4325070,11.6385200,,,0,
761016273,,Nord-Odal ungdomsskole,,60.4233820,11.6419590,,,0,
761016274,,Korsholen,,60.4487190,11.4955060,,,0,
761016275,,Bjelker,,60.3385620,11.6090150,,,0,
761016276,,Vilborg,,60.4187050,11.5132070,,,0,
761016277,,Mellom-Breiby,,60.4209440,11.5131440,,,0,
761016278,,Dagfinnrud,,60.4069600,11.5187660,,,0,
761016279,,Gravli,,60.4116900,11.5193860,,,0,
761016280,,Føsker syd,,60.4219820,11.4913120,,,0,
761016281,,Føsker nord,,60.4295850,11.4896960,,,0,
761016282,,Hanord,,60.3620990,11.5754230,,,0,
761016283,,Søndre Haukerud,,60.3308750,11.6138740,,,0,
761016284,,Mellom,,60.3343890,11.6116720,,,0,
761016285,,Helgedagsrud,,60.3239400,11.6183560,,,0,
761016286,,Høiby,,60.4012300,11.6625530,,,0,
761016287,,Sørkedalen,,60.3944660,11.6707130,,,0,
761016288,,Ila,,60.4098170,11.4880030,,,0,
761016289,,Krattebøl,,60.3821680,11.5679710,,,0,
761016290,,Kuggerud,,60.3574410,11.7213430,,,0,
761016292,,Nesset,,60.3786810,11.5413490,,,0,
761016293,,Ringkilen,,60.4521450,11.6215990,,,0,
761016295,,Dalsrud,,60.4496350,11.6176330,,,0,
761016297,,Tannes,,60.4585990,11.6199560,,,0,
761016300,,Rudsjordet,,60.4467890,11.6353150,,,0,
761016303,,Rønningen Austvatn,,60.3901670,11.6767150,,,0,
761016304,,Sandsbråten,,60.4032860,11.5216050,,,0,
761016306,,Vestli,,60.3995820,11.5244420,,,0,
761016307,,Songnes,,60.3535390,11.6015830,,,0,
761016309,,Skjeppestad,,60.4309730,11.5125190,,,0,
761016310,,Skolbekken,,60.4069630,11.6002910,,,0,
761016311,,Soløst,,60.3956220,11.5215390,,,0,
761016312,,Smedstadsvingen,,60.3973270,11.5154080,,,0,
761016314,,Strandhaug,,60.3581390,11.5913950,,,0,
761016315,,Sutterud,,60.3186720,11.6205050,,,0,
761016316,,Svarverud,,60.3419880,11.6061350,,,0,
761016317,,Songnabben,,60.3473550,11.6037000,,,0,
761016318,,Sæther,,60.3977010,11.6058880,,,0,
761016319,,Bruvoll fengsel,,60.4523620,11.5037700,,,0,
761016320,,Vatningsætra,,60.4968680,11.5012840,,,0,
761016321,,Veili,,60.3135380,11.6225390,,,0,
761016322,,Granerud,,60.4108850,11.5607180,,,0,
761016326,,Delbekklia,,60.3988880,11.4998410,,,0,
761016327,,Flikkerud,,60.4154700,11.5141560,,,0,
761016329,,Galterud Løkker,,60.4027020,11.4933240,,,0,
761016331,,Myrhagen,,60.4446640,11.4609410,,,0,
761016332,,Lie bru,,60.4392510,11.4792000,,,0,
761016334,,Rudsbråten,,60.4124530,11.4878410,,,0,
761016337,,Stenshagen,,60.3965800,11.5089410,,,0,
761016338,,Stenskjær,,60.4254230,11.5132710,,,0,
761016339,,Moen landhandel,,60.4412000,11.4811490,,,0,
761016341,,Fjellkrysset,,60.4262080,11.5904170,,,0,
761016342,,Dambrua,,60.4098970,11.6527620,,,0,
761016343,,Bråten,,60.3815000,11.5926160,,,0,
761016344,,Fjellstad,,60.4298170,11.6030990,,,0,
761016345,,Fløytdammen,,60.4563670,11.4384370,,,0,
761016346,,Trautfeltet,,60.4524650,11.4553660,,,0,
761016347,,Gardvikåsen,,60.4184610,11.6469010,,,0,
761016349,,Kretavegen,,60.4425890,11.6123210,,,0,
761016350,,Mosenteret,,60.4242320,11.6403030,,,0,
761016351,,Rudsdammen,,60.4393730,11.6370230,,,0,
761016352,,Ruud,,60.4438210,11.6373650,,,0,
761016353,,Ødegård Fjell,,60.4264530,11.5950520,,,0,
761016355,,Grinna,,60.4601670,11.6393640,,,0,
761016356,,Harald Stormoens veg,,60.4287450,11.6333080,,,0,
761016357,,Ilgohaugen,,60.3674770,11.5624250,,,0,
